hh_id,hand_washing_facilities,electricity,floor,highest_education_achieved,wealth_quintile,number_of_people
57b9f05236da8cda23e6a29cf4dff5bd,yes,no,earth_sand,primary,3.0,1
403f1a69b6c1a31087098c591a6276f6,yes,no,earth_sand,secondary,3.0,1
78ae6e6afe316b08e56c8559e9d66bff,no,no,earth_sand,secondary,1.0,2
3d9594b21aa1e1b7c6c83be676fec599,yes,no,cement,primary,1.0,3
ebd95941c6f8951ba361d71a2f04aa54,no,yes,earth_sand,none,2.0,3
caf139fdf1650ee50d7dc583f44cb251,no,no,cement,some_secondary,1.0,1
456a654815531370325d0b58fa29730e,no,no,cement,primary,1.0,1
14c0055b08dc5e209e547ba695e962bc,yes,no,earth_sand,some_primary,4.0,1
424530b24408fbe154212fc244549952,yes,no,earth_sand,after_secondary,1.0,1
82f012c09262f8cfd6cb0fc9148844e5,yes,no,earth_sand,primary,2.0,1
58a5db66ea454fcac31ebe7a33e03b81,no,yes,floor_other,none,1.0,3
601f7ea9b92e3d5ce70c87c1ae596857,yes,yes,floor_other,some_secondary,1.0,1
60c56eaa52d817088a0fe0fa6c7674d3,yes,no,cement,secondary,4.0,1
d38aac2d7a05168eddaed497b93d1780,no,no,earth_sand,some_primary,3.0,1
aabacc8a6066d6faafe9120f96369d01,no,no,earth_sand,some_primary,5.0,2
6126355fe1349e5e4cc23d787a45ffd2,yes,no,earth_sand,none,3.0,1
cf995d7268014739b8d14d0388f5aa3c,yes,no,earth_sand,some_primary,3.0,1
debf3c6eaf3191268aac8042fa4bb50f,yes,no,earth_sand,primary,4.0,2
5e9105dafa86190218e4d87844d656cd,no,no,floor_other,some_secondary,2.0,1
b6d41952d4988f47baa796f740c03ed6,yes,no,earth_sand,some_secondary,4.0,1
ba7adaf02f09595e00392844ed468d8c,no,yes,earth_sand,primary,2.0,1
4c0776cea2a2b20b7a9bb0e3cc3f9a85,yes,yes,earth_sand,some_secondary,1.0,1
84760852a70dff9b571df49e7f124fbf,yes,no,earth_sand,secondary,2.0,1
7fb042b23a3b86e0fefda173371968da,yes,no,earth_sand,none,2.0,2
8a2456042c84b052a0c45726887ebe0a,no,yes,earth_sand,primary,2.0,1
935c47a6c67dac09f63e85031a5bb664,yes,yes,earth_sand,some_primary,1.0,1
d50e6c5d49e48a889dbb347ca2a84e7b,yes,yes,floor_other,primary,2.0,1
9c03328a807bc8eb549b102f359de499,no,no,cement,primary,2.0,1
dc52d499fd4353eac2dd0dd069b48e80,yes,no,earth_sand,some_primary,2.0,2
6142174c2f77dfb454be4f630f41b52c,yes,no,earth_sand,some_primary,4.0,2
11486f6b3502014028dd4406bb1cc462,no,no,earth_sand,some_secondary,1.0,1
e577f6c98843994b71aa5eb033aafe15,no,yes,earth_sand,,2.0,1
a5c2edd67362e0daa9ca3a26523f77b5,yes,no,floor_other,some_secondary,1.0,1
6cf9c8d047bac4f22fa5384d2f44ec25,yes,no,floor_other,primary,2.0,3
0d18c38c6894a42944e0d00d1263a125,yes,yes,cement,primary,4.0,1
748cfcd6df0052f4ac216e73d5890e32,no,yes,cement,some_primary,2.0,1
54cd0924fafe70695ec9a34b47f9f6e2,no,no,earth_sand,some_primary,5.0,5
bd86ac2b9a07cc445b7e674cfa619c46,yes,no,cement,some_primary,1.0,1
348e294f8774ea838f2f48d6a0d4b4a4,no,no,cement,primary,1.0,1
f36092b9de7af8d5774bb555998675f6,yes,yes,floor_other,secondary,4.0,1
7c393fb5767a3944d3ac24a14a0d7244,yes,no,earth_sand,some_primary,3.0,1
edeb583f49884544311622286a559908,no,yes,floor_other,primary,2.0,1
106fba0d464c63136e9fdf5a85bd2560,no,no,cement,,3.0,3
776f4ed7ec6f0637abd8005659a7e624,no,no,floor_other,some_primary,5.0,1
4d6d6bb0ac62a5477a3484ae48993a22,no,no,floor_other,primary,3.0,1
6460e5ba3f4c5769505793ae4e0471db,no,no,earth_sand,some_primary,1.0,1
d0e8828f7a488be5a6146165800df076,yes,no,cement,primary,4.0,1
5e824a8947c5d3c1071491ccbea23912,no,yes,cement,none,5.0,2
ebdb3f8d54c5e5428bfa07b6726e59a0,no,no,floor_other,some_primary,1.0,2
789994b5eca6127d7a17408ceb4cebfd,yes,no,cement,after_secondary,1.0,1
9133a2c72fe40879227d336155785efb,yes,no,earth_sand,secondary,1.0,3
9565c8752adde927bcb4b82b5dbbfd65,no,no,earth_sand,after_secondary,4.0,4
927a509cc0e85a4a04c7b31bad8967ab,yes,no,cement,after_secondary,2.0,1
837108e9da99db904f7426037e58562f,no,no,cement,some_primary,1.0,6
056bd202c765fff7905a6877a3951777,yes,no,earth_sand,some_secondary,3.0,1
6c9a6c2905e92a1528cd75049c95a4fd,yes,yes,cement,primary,3.0,1
e834f7d62eb665db4d4e7bed7b7d1931,yes,yes,earth_sand,primary,5.0,2
056d88246c951d2886e7fc7c9d864db6,no,no,cement,some_primary,3.0,1
c847d3a81a4231e5e85343b9b2ef9249,yes,no,floor_other,after_secondary,4.0,1
85085f6b824a239081b7492a0cb8c70f,no,no,cement,some_primary,1.0,1
63000e0f083320035f8eb955d5d3fb43,yes,no,cement,primary,4.0,3
5efe7bee4ef8428fd248f46a54b7e90f,no,no,earth_sand,after_secondary,5.0,3
fbe50b826449f4a8dff2f33815affc93,yes,no,cement,primary,4.0,1
2bd9f621d5d9431372034c462ee768b8,no,yes,earth_sand,primary,1.0,1
17829f997857bbc6b531e277dc9b0b9e,yes,no,earth_sand,primary,3.0,2
dc55590e6d93638d0fb85d112bc59126,yes,no,earth_sand,some_primary,1.0,2
bcca875f35d824efe8c470c69782a4e1,no,no,earth_sand,some_primary,5.0,3
22e4e0a1501336d7d6c86e7cc5f3f787,yes,no,earth_sand,after_secondary,3.0,3
eb9656a0b7ba97046ee21c27a380eb31,no,no,earth_sand,some_primary,4.0,2
93e842936a1ece1e965c50889cb6a6ce,no,no,earth_sand,some_secondary,3.0,3
b5e8c6349c404916ca3588ba3db7d842,no,no,earth_sand,primary,1.0,1
99a58f87f4160e184e80aa78c3065a39,no,no,earth_sand,secondary,5.0,2
625ef8f9d424d28612015faa107b7004,yes,yes,earth_sand,primary,3.0,1
bfcb2b2a8cd383a8a4e65155e7cfae3a,yes,no,earth_sand,secondary,3.0,2
cec4c5ef32bbc730b22eeb30e0147f61,yes,no,earth_sand,none,3.0,2
372ad89c7a160fcdafd673027777d7f6,yes,yes,cement,some_secondary,5.0,1
35d27e816543b1d7887bc59aaec72059,no,no,floor_other,some_secondary,5.0,1
9f1577868677bc432886a72786fa8aef,no,no,cement,some_primary,3.0,2
520c2855d0da910f73b61b7b6114a9db,yes,no,earth_sand,some_primary,5.0,1
54ef9aed12878865432f2cf2e7fc6d43,no,no,cement,some_primary,4.0,3
6e3db3b76a297ff86c3c3816b14787ef,yes,yes,earth_sand,secondary,3.0,2
feff9fc80a5e170493b0284fca645022,yes,yes,floor_other,primary,3.0,1
31091d0817d8f75cac5e351c662792d6,no,no,earth_sand,some_primary,4.0,1
b2ee9808347b91b47e5a7ec22daa6bee,no,yes,cement,primary,5.0,3
3ee49befc059be080d741efafc07562a,no,no,earth_sand,after_secondary,4.0,1
0c040d90bf7f7885492a92c838612190,no,no,cement,primary,2.0,1
610d896da2f8d72dc92699973c4b18c3,no,no,earth_sand,after_secondary,3.0,1
0a5706245e97be9c57bdf97f634b3cf8,no,no,cement,primary,1.0,3
960535e23733adbec278fd2554da7fca,no,yes,earth_sand,secondary,1.0,3
aa71dfe31d2bea44da2715f461e440ae,yes,no,earth_sand,primary,3.0,1
cca4c90acf5e73c2a5acab16dedbe3c5,no,no,earth_sand,primary,2.0,2
9c525b3cd987f681b68d1a99a7324815,yes,no,earth_sand,some_secondary,2.0,4
a2ac05c5588645c70d5464070830c1c1,yes,no,earth_sand,some_primary,3.0,1
de48c52ab9c7c04df66f5a397509dca4,no,no,earth_sand,primary,3.0,1
25c9a12b1e7e8379e97ef9058f27fbcb,yes,yes,earth_sand,after_secondary,3.0,1
ad39e687229a77eea1a150c57a825a99,no,no,earth_sand,none,3.0,1
1f7f6ed4c8b8eeddbcb5dbedca3f7663,no,no,cement,primary,1.0,3
3e081bbd39e7fa6707db4f7cb35a1cc4,no,no,floor_other,primary,2.0,1
58259f16472c404726b4bf244396080d,yes,yes,cement,some_primary,2.0,6
83e4120a0923abceeef9441c6a8353ab,no,no,cement,primary,3.0,1
4ac6833e7b1e61a8080c11e66e88bfc1,yes,no,earth_sand,some_secondary,3.0,1
0a11ec1bc45110cb73233d7186be7715,yes,no,earth_sand,primary,2.0,3
fcfaf4ff024c72a86e575e4a7dff3ebb,yes,no,earth_sand,some_primary,4.0,1
3fb490d1e8d3c780671ba50715012817,no,yes,cement,primary,4.0,3
43995da11c8cfaae0cf42ff87a09df82,no,no,earth_sand,some_primary,1.0,2
372b32498f2aa2c577844e1355fc6682,yes,yes,earth_sand,some_primary,1.0,1
3631d956635ab65ee22bab55880ad26e,no,no,earth_sand,primary,2.0,1
c719e63c5bffab6937e3517707d08df5,yes,no,cement,some_primary,4.0,1
efe141cf429a5555b19b6ab562751746,no,yes,earth_sand,some_primary,2.0,2
04e22d755c019459e9a213cc6d6f92c9,no,no,earth_sand,after_secondary,1.0,2
26f5603fdf3a38e91940f27f7f9b642c,yes,no,cement,primary,4.0,1
1ccdc275d2d4bb1b76b477d42aa9a354,yes,no,earth_sand,secondary,4.0,1
0e9a73c3a6c344e4b37f8f6b7c2a850a,yes,no,earth_sand,primary,3.0,1
5934ac1a0ece958e530129f4cbc994a1,yes,no,earth_sand,some_secondary,5.0,3
41e7b6837378f2d10a5e296f0523779f,yes,no,earth_sand,primary,5.0,1
08c8c4c1fd21d28d64990d0a5829074e,no,no,earth_sand,primary,4.0,1
f11cdc0c86b933917192a51a9f71fa0c,no,no,floor_other,secondary,2.0,1
e49889880f13eda4cb99b230cfb2b265,no,no,earth_sand,primary,4.0,1
42d421bb78066644713e345cd7edd39e,no,no,cement,,4.0,1
de7e7220d855a12d791884b2d5c0704e,yes,no,floor_other,secondary,3.0,2
dcf2ef8b166c9247c551f0f8d24edbac,yes,yes,earth_sand,secondary,1.0,1
5a8ccd3afafed0651c4b2b641fa120e2,no,no,earth_sand,primary,1.0,2
e8b715fc691911f60a1f5a40bb34d490,yes,no,earth_sand,primary,4.0,2
0cbe704e0147bf73e9991125d0406dcc,no,no,earth_sand,primary,1.0,1
e9eea71b0fd84ddba10cee0142629331,yes,yes,earth_sand,some_primary,1.0,5
cac2d20f73f11bbf9a20311d9ff8f64c,no,no,earth_sand,secondary,1.0,1
cf237bb9a3e42c962b478b40b8b5d207,no,no,earth_sand,some_primary,4.0,1
7992494c48700e879e7c4ae856b1b9b7,yes,no,earth_sand,primary,1.0,1
082c1aa535a1343e60261b16bfb0bf31,yes,no,earth_sand,secondary,2.0,1
a8b4d37c41d10591e7d89fb83aaf86fb,no,no,earth_sand,primary,1.0,1
222356141c7a4e433f8e5c9bf1a6b474,no,yes,cement,primary,3.0,3
0275a099f31591ff009a6a86a999b273,no,no,floor_other,primary,1.0,1
447663bbc9f823c7172e625a3a486321,yes,no,earth_sand,primary,2.0,2
e278a330e87e928ba8ceed19a1d4d38d,no,no,earth_sand,some_secondary,3.0,3
2c49a510a5f34b954b1b80bbd0b490e3,no,no,earth_sand,some_primary,3.0,1
62f3c4f0221ca80021773a4f2c1b65e2,yes,no,floor_other,primary,1.0,1
cea64a73fd370da052b78b9bbc1c71bc,yes,no,cement,primary,1.0,1
c2fd4e3cdcfd460d5e360c2acb329267,no,yes,earth_sand,some_primary,1.0,1
f0664c7148b792957bc6a2fd36fd1ae4,no,yes,earth_sand,some_primary,2.0,1
181a4c778112747b4cb83390ef102e48,no,no,earth_sand,primary,2.0,1
c0d1f538f83f39c518e7f9fbb245bd91,yes,no,earth_sand,primary,3.0,1
9100a73d63d579591f5092d711870192,no,no,earth_sand,some_primary,1.0,1
c4558321451c3314bd6120189574830d,no,yes,earth_sand,some_primary,1.0,1
e4ea27a7bffa4ef842aaf775a5eab2b7,yes,no,earth_sand,some_secondary,2.0,2
87028dfd62473993f9b43da138772402,yes,yes,earth_sand,some_secondary,1.0,1
bf6da8291644cd3c0d15edfb88807ccd,no,no,earth_sand,primary,4.0,2
dcc7ad1488650ba2341a2d59ce48bcdb,no,no,earth_sand,none,4.0,1
e44c0ad02f8e8abdc655bc4c08eb401d,no,no,cement,some_primary,3.0,1
1c4e438ef3d4b6c7d01bb7fb99213506,no,no,earth_sand,,1.0,1
7a7b941da1b5aff2e56a2e15b38fdad9,yes,no,floor_other,some_primary,4.0,1
076335c077b2c2e881d768539b02375c,yes,no,floor_other,some_primary,1.0,1
b56f20ef304c5205d7b97b4335a3efa9,no,no,earth_sand,secondary,1.0,1
b5b74e62c9c7615eeba09ea534cf4b8c,no,yes,earth_sand,some_primary,1.0,2
4cfe2929f1fed2156fe10a30a406f220,no,no,earth_sand,after_secondary,4.0,2
dd7a3d69d4682d6fae446f0746faa6a8,yes,yes,cement,none,2.0,1
87d4ca66cae203daba6a5706229080ec,no,no,earth_sand,primary,3.0,2
7f9ae3b66e65830091607dbeca7ff50f,yes,no,earth_sand,some_primary,5.0,1
df349c208e8989e57c99c0c437015634,no,no,cement,primary,2.0,1
1b49e287735ea3743a5a414763adfe62,no,no,earth_sand,some_secondary,3.0,2
af381fb11ec6cc4fe0361d6538004319,no,no,cement,some_primary,3.0,3
cf1888158120e2cf8c0f5b901bf4c002,no,no,floor_other,primary,2.0,1
052798cda3a9f089ee001af4f37ebe16,yes,no,earth_sand,secondary,2.0,1
8612991d1101d5c2484f129c7a78582a,yes,no,earth_sand,primary,4.0,1
6e93d7493c2900fae291503e67728bfd,yes,yes,earth_sand,secondary,1.0,1
f38ca29138352c971fc1cec4392ecea1,no,no,earth_sand,none,3.0,1
0b995ff9505f1786433f9f787c5acd57,yes,yes,cement,primary,4.0,1
64a74bb58579d3c248b16ce78d92f4f6,yes,yes,earth_sand,secondary,1.0,2
22aa1d81c2c7a470de94008048ec81ef,no,no,cement,some_secondary,1.0,2
a44a1642b98d62c91974130ae823983f,no,no,floor_other,some_primary,3.0,3
2133231db552a4a7cb6f8e9ed29bd39a,yes,no,earth_sand,primary,3.0,7
96569cbf1057dbc887f9451da198b1e9,no,no,earth_sand,primary,4.0,1
1943298156b84e7c2780bde94641e60c,yes,yes,earth_sand,after_secondary,1.0,2
f6f9cef4b3d3c4b3290be476bd6b0607,no,yes,earth_sand,primary,3.0,3
144424c07f9f5f67f475d4c4ef60fd3b,no,no,earth_sand,some_secondary,1.0,5
92097d32f80fac66d618358c74fc6813,no,no,floor_other,some_primary,2.0,6
08793049fa651b08f41a65181ed2c835,no,no,cement,primary,1.0,1
6b2fac7283924ece7c6b40136bdc1ef9,yes,yes,earth_sand,primary,1.0,1
c875b8bb320a963d3109ce70c84d8279,no,no,earth_sand,primary,2.0,1
f37bd05884160bd79c12966b51883360,yes,yes,earth_sand,some_primary,1.0,3
265807b9476a6c167775b27b2d29cb2e,yes,no,cement,secondary,2.0,5
e2a08d9222986bba0880af6cf4840230,yes,no,earth_sand,secondary,2.0,2
970eb10d2ed25f5e20a2aad5193731db,yes,no,cement,primary,3.0,4
3982a7a9492eed9d012c37769bfaaf35,no,no,floor_other,primary,4.0,1
4e4ec1685d5c92c265ecf1e089ed711e,no,no,earth_sand,primary,1.0,5
f570e0044f6bde1dafa241bf75b06d17,yes,yes,earth_sand,some_primary,1.0,1
63120f0d60abe3941f491fc10ef5c2f6,yes,no,earth_sand,none,1.0,1
c5ff735ca0a56193510f46ce8af41fb1,yes,no,cement,,3.0,1
2ee42852388d1a49207b57b87d76a634,no,yes,floor_other,after_secondary,2.0,1
90a07cd58f3964b57914f4b05d86d47d,yes,no,earth_sand,secondary,1.0,1
cc811387fd82e1a90f10f011827df74f,no,no,earth_sand,some_secondary,2.0,1
a18267487c29b4a281ae297b2a8c334d,yes,no,earth_sand,some_primary,3.0,1
7433a1b4297d8e6012bb7ef5feafac2e,yes,no,earth_sand,primary,1.0,3
69e5d2c2b9d085f426109e75f1d4e35a,yes,no,earth_sand,primary,1.0,1
0b65e3dc9cf94bc19127001af904f510,no,no,cement,primary,2.0,1
680af034145c11510048f600d54a9497,no,yes,earth_sand,some_secondary,1.0,2
d05f9617978da245ab12272fb44feb9c,no,no,cement,some_primary,3.0,1
626126fc9135b0702117d1c25be8fff3,no,no,cement,secondary,1.0,7
5d389a8e424b44a58908ab1c6a44ad6e,no,no,cement,primary,4.0,1
a5ea9d55b79de7c2792421e37184abf7,yes,no,earth_sand,some_secondary,2.0,1
bea38faa59b63f5166972c1fd1f81e4e,no,no,earth_sand,some_primary,1.0,1
3df885593e59dd22bec55d791ab52f3f,yes,no,earth_sand,after_secondary,1.0,4
7c8e28824eb82142e186ce96d6c8a319,yes,yes,floor_other,some_primary,1.0,1
e2c26dd12d74cba38b7cd4c2dda131d0,yes,no,earth_sand,some_primary,3.0,1
0a38069d6f130e077a9304faf3007aaa,yes,yes,cement,primary,2.0,2
c6b066e68f11e0d35c214ee4f4d25965,no,no,earth_sand,primary,1.0,2
fa0fb3f9b075d3d89525c7b0fb7dcdb9,yes,no,earth_sand,some_primary,2.0,2
951bbfcccffaec9ad4b9b9a213a128a2,no,no,earth_sand,some_primary,4.0,3
b97aa536a1fac7fda510302ba5a2f80d,no,no,earth_sand,primary,2.0,5
b5b81e6a4bd17971886c64dc32879c4b,no,no,earth_sand,some_primary,1.0,1
b4440f872b0fdda55b349dc8260e7a87,no,no,floor_other,some_primary,3.0,5
30ad00a8da002dc62b860d033c54244e,no,no,cement,some_primary,4.0,1
49a9a48c2b6e58dd934fe3bcd5480ebe,yes,yes,floor_other,primary,3.0,1
c0148941501ff3b94c89cbbc1661c03a,no,no,earth_sand,secondary,3.0,1
21e767b2944327502bcdd27ca10be8f7,no,yes,floor_other,some_primary,1.0,1
1690974c5ab0ce12352d858cb0abef7b,yes,no,floor_other,primary,2.0,2
15131a47fee5bb76c769012914775178,yes,no,floor_other,primary,1.0,1
2989618f69ec004d875a3f479d2dec79,no,yes,floor_other,primary,1.0,2
6c8fbcc79d159e20229ae5506881cc33,no,no,floor_other,primary,1.0,4
8aa0bf60d425ef3185a79988722d348e,no,yes,earth_sand,some_primary,4.0,1
1dde3b7f3f7312aa436fc9773fdda392,no,no,earth_sand,some_primary,2.0,1
7d73ec94ccb4fdc43ec1212b201de6a7,no,yes,earth_sand,some_primary,1.0,3
7f104bd68c98661711254774482e6b51,yes,no,floor_other,some_secondary,2.0,2
88e25314a7a938ed32fa1e975c4270e0,no,no,cement,some_primary,3.0,1
97ae96186d24f33fcd3d85696896eb4d,no,no,earth_sand,some_primary,1.0,1
0fc8ba3bf1021b4d924885aeb8949f60,yes,no,earth_sand,after_secondary,2.0,1
1c9c699ff3153cd1686f5fa6d6297057,yes,no,earth_sand,some_secondary,2.0,1
d807c0301b6b57f1a01be100184095e2,no,no,cement,some_secondary,3.0,1
2707d8c8d5ae053e6547d41e51e1e400,yes,no,earth_sand,some_primary,2.0,1
9e321bbad3e30dba8c41b54033da99aa,yes,no,earth_sand,none,4.0,1
b85ad823548654c0e014b4805982ad80,no,no,cement,primary,3.0,1
35b04daebc71e50c161229ffae94f4ef,no,no,earth_sand,some_secondary,4.0,1
b7e0162f245fc2a23216c9cc395c8617,no,yes,cement,primary,3.0,1
0223ee13495a0167ab316617eac3b674,no,yes,earth_sand,none,1.0,1
0b2d8411c1edfdaa99824865abef9de4,no,no,cement,some_primary,3.0,1
2066e5f72abc8f9462e60aaf589d2418,no,no,cement,primary,5.0,1
7f8683ab9b87f258f9a6ba9aa59aaa41,yes,no,cement,some_primary,1.0,1
edea25930f85892bbb961437d13fdede,yes,no,cement,secondary,4.0,3
ac3cc2b9b4e93159a3c7a9c94e88acfe,yes,no,cement,some_secondary,5.0,4
78b3f4d9d9b8fdebaa1a5c9c9d982386,no,no,floor_other,some_secondary,3.0,1
f1f04eb167f0bd65a7117ceb643a5b30,yes,no,earth_sand,,1.0,3
209c96a45ca7b078d72d396eb08298a2,yes,no,earth_sand,some_secondary,1.0,2
380e464c84f28a04a1eaa99e5a920479,yes,no,floor_other,some_primary,5.0,1
0e7f39d9f3852c061cd2b9aafce59fc5,no,yes,earth_sand,primary,3.0,1
cba13915a14559b0aea843bc559da104,no,yes,earth_sand,some_primary,1.0,1
e30c639f9975f9d4c236fbf8837e111f,no,no,earth_sand,primary,3.0,1
165c9b7cb787d660500d9e7abd3632ef,yes,yes,earth_sand,primary,1.0,1
c2fbec0712330bc357fd34c70241c48f,no,no,earth_sand,some_primary,1.0,2
55ab62f7e287a09fb1464f0c1962a1f8,no,no,earth_sand,secondary,2.0,1
f2aa4da89ba55cb967d8f3a7b0d9076a,yes,no,earth_sand,some_primary,1.0,1
864c13263ed1612de2a4e88da08ad10a,no,yes,earth_sand,secondary,1.0,1
49be76a2fc510d0bb8d647c7e5ccb98f,no,no,cement,primary,1.0,1
9bf41175a411cf5fc3a4c9bca7993241,no,no,earth_sand,some_primary,2.0,1
fcd2a78b1c5cea70f260123d93192c99,no,yes,cement,some_primary,1.0,2
ae8cefebda23a7478467eaaf2492f0a6,no,no,earth_sand,none,3.0,6
1d491e73560a46d65f1b520fc664a98d,yes,no,cement,some_primary,1.0,2
f11a1ecf2c46341f3a8f6ecd7b6c1b51,no,no,cement,some_primary,1.0,1
feedba6fe6132d7aa65a2b53f5a24cc8,yes,no,earth_sand,some_secondary,4.0,3
200484a20fc6b953ab94cce7bd3f6186,yes,yes,earth_sand,some_primary,2.0,1
f547c8a9e93a5e2e9ecd998fdd089532,no,yes,cement,some_primary,1.0,1
daaee77d2ca01d9ef8e8965d07f81fd2,no,no,cement,some_primary,1.0,3
e410225c982a2a4ea596ae8539c9e695,yes,yes,cement,secondary,1.0,1
c2b5429337b6f2263798925450592f5d,yes,no,cement,secondary,1.0,1
ac633418c5c217adca0183a2fcb513fe,yes,no,earth_sand,primary,2.0,1
2caec71a156133f567150f0b1c84dbdb,no,no,earth_sand,some_secondary,5.0,3
14d39fed0e9ee4f950202d6e87a54b9c,yes,no,earth_sand,some_primary,3.0,3
86528045fc3ec4e517cf05ec0617c4c2,no,no,floor_other,primary,1.0,1
92e464ffef697b5165cb580f03358aa3,no,no,earth_sand,secondary,4.0,4
c04f455042db627a8ea5c7ba79d4f8ba,yes,no,earth_sand,secondary,3.0,1
b12b78dcc7262c066d065855e016be61,yes,no,earth_sand,none,4.0,1
0ae055f9405fd25c03a1d9f280c566c7,no,yes,cement,primary,1.0,1
3bf5b1e43490a6fe4b35b3d471ee060f,yes,no,floor_other,primary,4.0,1
47b4ce8c2eb29be7c3f1af5975ccdc74,yes,no,floor_other,some_secondary,3.0,1
e0c49d231207d6a74736a3b837fa2159,no,no,earth_sand,primary,4.0,2
f9d7495f35f3a37ca01ba90b57fc57e4,yes,no,cement,some_primary,2.0,1
2a2a3b374562d1453ca5982ba1144747,no,no,earth_sand,primary,1.0,2
91af009f3711262aab937cff8b810fe9,no,yes,earth_sand,some_primary,1.0,5
4b2e2cdbdc8d33d9acf9ff0a05a39cd9,no,yes,cement,secondary,1.0,1
ef2d44f6e606ca8167551af3886ac0eb,yes,no,cement,some_secondary,4.0,1
6b674d78e18de42822e4f4acc82dbe9d,yes,yes,cement,,5.0,1
e154a15541f047ffadce70a237e1e94c,yes,no,earth_sand,some_primary,3.0,1
e1d8f4cde3c35c5e267556cb307d7f85,yes,no,cement,some_primary,1.0,1
89c9f2b2218e56d1aa000f38e6ae41e2,yes,no,floor_other,some_primary,1.0,4
25c95a10d97dbe50a82675b586cf6c74,yes,no,earth_sand,none,2.0,2
774ce914bc3e666f7447e9f1dc1981d5,yes,yes,earth_sand,secondary,4.0,1
eec829d3fcf5ce042c61b8669bbc35ea,yes,no,earth_sand,some_secondary,4.0,1
9f3fa27a53a1d5ab7ff3442b49028496,no,yes,earth_sand,some_primary,3.0,1
7c8698306ffa7241f9925dab64e7f826,yes,no,cement,none,4.0,1
7f52a1675f078cf14c0de065f759d37b,no,no,cement,secondary,5.0,1
7c4d374cee80e147d5c01c416fb6d58b,yes,no,floor_other,primary,2.0,3
e1af4ccfcf06da74912c8a0d1303780b,yes,no,floor_other,primary,1.0,2
04e0883112f792d4fe8e1ff0a41117b0,no,no,floor_other,after_secondary,3.0,1
14700a41bf4368855372b60e124de110,yes,yes,earth_sand,secondary,1.0,1
79511b199f062b01c2f3c2795802e3ae,yes,yes,cement,primary,5.0,1
c6414b77a80e0a83ca2489a16d93c5ea,yes,no,earth_sand,some_primary,2.0,1
c529cd9d4c48fc3d56af4230ad96b825,no,no,floor_other,some_primary,1.0,2
ce38c26d0f5600eecaf39957866391cc,no,no,cement,some_primary,2.0,1
06c1c82be9236dd991f342aaff9af01f,yes,no,earth_sand,after_secondary,2.0,2
18165222ae50f90b9bbed11ffdeae107,yes,no,earth_sand,some_secondary,4.0,1
c9dfdaca009b97aa08a5cfcc7cb63060,no,no,earth_sand,some_primary,5.0,4
c8e23cc19b7cfb4cb8690f02944b70d5,no,no,earth_sand,some_primary,5.0,1
b8a0cb8b0b0e9b96598eba3c134ff472,yes,yes,earth_sand,primary,1.0,1
ba7694c2ddb49eed9f9a599650005092,yes,no,earth_sand,some_secondary,1.0,4
54e9126b03e545c48941062e40c02cce,yes,no,earth_sand,primary,1.0,1
2a66fb9c3c9cb6b60372948e66509608,no,no,earth_sand,primary,3.0,1
2a96a5113c1b324fe3c333bc1e400135,yes,no,earth_sand,some_primary,3.0,6
b33dece1b2e3e5862cb17880448d2db3,yes,no,floor_other,some_primary,5.0,1
b10b0e4b0b3ddfb21374f36044ff17f5,no,no,earth_sand,some_primary,2.0,2
7115ba9d3f56f856eaca956d92e8fc77,no,yes,earth_sand,primary,4.0,1
b3071cd8ee7495305d280bd641fbcf0f,yes,no,earth_sand,secondary,3.0,1
9617be82655fe8d57d95056f7c84f394,no,no,earth_sand,secondary,2.0,1
fbdaf8a20d0a7ced67a1e8db1800f08a,yes,no,earth_sand,after_secondary,1.0,1
e2531528e43421e3a7c9639e33ccb262,no,no,floor_other,primary,3.0,3
3e29cdc3cf7e1eb3fc130d9dcbda370a,no,yes,cement,secondary,3.0,1
ca0b2f8fa9b6a762bdd430f56ebd2e50,no,yes,cement,some_primary,4.0,1
7ea44f8b7eafaeb04c0e38031b4a4a36,yes,no,earth_sand,primary,4.0,1
47d9220c6df10d3927dba446253d7db9,yes,no,cement,some_primary,4.0,2
b14acfc43e2a568206b755f4156f71a0,yes,no,cement,some_primary,1.0,1
96528dd8c1548fb23f4d196ff486ee81,yes,no,earth_sand,some_primary,2.0,2
9edf10b3a951de68b7df82dbc1364499,no,no,earth_sand,some_secondary,1.0,1
b4e12703097dbbaada3c48ec665cf338,no,no,earth_sand,some_primary,3.0,1
c004ff1c9a8945d2535819252935c707,no,yes,cement,some_primary,1.0,1
106f8a52fa2ff578258a1f26a1b0cd67,no,no,earth_sand,primary,3.0,1
c9ec3bf232ad42cd5eea78ab7e05cd06,no,yes,earth_sand,some_primary,3.0,1
9441a41afe6a7c85a7e2e34ae1fa07d8,yes,no,earth_sand,some_secondary,4.0,1
02f00cceef7bab1c016ba0a4c7a40f68,yes,no,earth_sand,some_primary,3.0,1
750079f8ead442d521bc17cbafde633b,no,yes,cement,some_primary,4.0,4
06d86743959e59b2f4cd073e47e0c8df,yes,no,earth_sand,some_primary,1.0,4
c55ddc3f8150fb96f8ca6030079a7857,yes,no,cement,primary,3.0,1
3c27c5bfc1b8ae30dada0b7e05765ec0,no,yes,earth_sand,some_primary,1.0,1
68b448b0a71fdb182d73cb2a64896c3a,yes,yes,floor_other,some_secondary,1.0,1
dca6d3cb51249adcf17563d76829d0d0,yes,no,earth_sand,primary,4.0,2
